run_name,task_id,ref_status,run_failure_category,run_status,run_diagnostic
ABC_dedup_BC,0,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,91,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,93,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,96,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,97,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_filtered_reject,104,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,121,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,123,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,150,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,154,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,159,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,2,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,15,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,21,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,34,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,45,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,46,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,49,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,50,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,62,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,65,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,67,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,69,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,70,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,72,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,79,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_burkardt,89,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,91,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,93,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,96,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_burkardt,97,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_burkardt,99,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,106,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,121,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,123,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_burkardt,138,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_burkardt,150,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,154,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,2,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,4,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,8,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,11,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,15,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,21,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,34,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,39,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,40,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,46,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,59,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,62,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,67,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,69,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,71,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,72,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,73,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,75,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,89,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,91,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,93,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,96,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,99,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,104,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_fortran_lang,123,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,131,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,147,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,154,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_numericalhub,2,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,8,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,15,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,24,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,34,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_numericalhub,35,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,39,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,40,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,46,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,49,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_numericalhub,50,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,52,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,60,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,62,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,67,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,89,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_numericalhub,91,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,93,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,96,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,97,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_source_numericalhub,100,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,104,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,123,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,139,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,147,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,154,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,2,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,15,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,21,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,25,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,31,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,39,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,46,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,60,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,65,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,70,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,75,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,79,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,89,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
AB_antineighbor,91,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
AB_antineighbor,93,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,96,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,97,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
AB_antineighbor,104,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,147,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,154,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
