epoch	lr	experiment	model_key	concurrency	ok	pass_at_1	evaluated_at	solution_exists	solution_size	solution_mtime	summary_path	solution_path
epoch2	learning_rate_2	ft_ABC_source_numericalhub	ft_ABC_source_numericalhub_humaneval_mistral_conc20	20	28	0.17073170731707318	2026-06-23T07:41:34.716577	True	887657	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_ABC_source_numericalhub_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_ABC_source_numericalhub_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_ABC_source_stack_v1	ft_ABC_source_stack_v1_humaneval_mistral_conc20	20	29	0.17682926829268292	2026-06-23T07:41:38.551332	True	809552	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_ABC_source_stack_v1_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_ABC_source_stack_v1_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_ABC_source_stack_v2	ft_ABC_source_stack_v2_humaneval_mistral_conc20	20	32	0.1951219512195122	2026-06-23T07:43:42.684402	True	746922	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_ABC_source_stack_v2_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_ABC_source_stack_v2_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_AB_antineighbor	ft_AB_antineighbor_humaneval_mistral_conc20	20	26	0.15853658536585366	2026-06-23T07:43:46.780894	True	732538	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_AB_antineighbor_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_AB_antineighbor_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_AB_shuffle	ft_AB_shuffle_humaneval_mistral_conc20	20	32	0.1951219512195122	2026-06-23T07:43:50.528644	True	789107	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_AC_antineighbor	ft_AC_antineighbor_humaneval_mistral_conc20	20	27	0.16463414634146342	2026-06-23T07:45:54.413811	True	770119	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_AC_antineighbor_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_AC_antineighbor_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_AC_shuffle	ft_AC_shuffle_humaneval_mistral_conc20	20	25	0.1524390243902439	2026-06-23T07:47:58.009377	True	729034	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_AC_shuffle_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_A_half1	ft_A_half1_humaneval_mistral_conc20	20	24	0.14634146341463414	2026-06-24T14:52:22.870353	True	828671	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_A_half1_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_A_half2	ft_A_half2_humaneval_mistral_conc20	20	27	0.16463414634146342	2026-06-24T14:52:27.008723	True	774498	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_A_half2_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_A_half2_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_B	ft_B_humaneval_mistral_conc20	20	20	0.12195121951219512	2026-06-23T07:48:01.256466	True	807665	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_B_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_B_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_B_then_A	ft_B_then_A_humaneval_mistral_conc20	20	18	0.10975609756097561	2026-06-23T07:48:04.664886	True	768719	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_B_then_A_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_B_then_A_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_C	ft_C_humaneval_mistral_conc20	20	24	0.14634146341463414	2026-06-23T07:50:08.154843	True	813531	2026-08-07T10:55:45	epoch2/learning_rate_2/results/ft_C_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_C_humaneval_mistral_conc20_solutions.json
epoch2	learning_rate_2	ft_C_then_A	ft_C_then_A_humaneval_mistral_conc20	20	15	0.09146341463414634	2026-06-23T07:50:11.526513	True	706615	2026-08-07T10:55:29	epoch2/learning_rate_2/results/ft_C_then_A_humaneval_mistral_conc20_evaluation_summary.json	epoch2/learning_rate_2/results_qwen_lora/solutions/ft_C_then_A_humaneval_mistral_conc20_solutions.json
